"task","model","weight_wall","day","run","latency","wall_zone","target_quadrant"
"fixed","combined",0.8,2,45,42.8981594302645,37.5206236485449,7.96107296596939
"fixed","combined",0.8,3,45,35.6237152851047,22.758475507715,16.1278044871795
"fixed","combined",0.8,4,45,39.343818536266,31.9193922517444,30.3477370305761
"fixed","combined",0.8,5,45,33.1964147446225,15.0426191292923,32.0380894979367
"fixed","combined",0.8,6,45,27.6942828499171,7.98409291906972,28.2727107427857
"fixed","combined",0.8,7,45,29.718932753731,11.9930505710686,26.2390849416468
"fixed","combined",0.8,8,45,29.4404128258647,6.80727874276261,21.0058654010267
"fixed","combined",0.8,1,46,21.3445101662484,0,24.7510822510823
"fixed","combined",0.8,2,46,36.079661179732,9.11403834225126,13.0305455186904
"fixed","combined",0.8,3,46,35.610004767896,6.90403565596944,19.0785598992592
"fixed","combined",0.8,4,46,19.6656902186942,14.4858383505813,31.7579021036671
"fixed","combined",0.8,5,46,15.034383983242,15.8333333333333,26.2418300653595
"fixed","combined",0.8,6,46,28.8561864344642,4.12199942157524,30.7693221412734
"fixed","combined",0.8,7,46,25.0079168195953,0,26.5569131374746
"fixed","combined",0.8,8,46,25.6629629595426,0,32.2336611474914
"fixed","combined",0.8,1,47,60.0729521584163,82.235947931642,1.98957866427611
"fixed","combined",0.8,2,47,60.070266987921,46.2714584475082,10.0828398686037
"fixed","combined",0.8,3,47,47.2598794618738,34.6632921127614,18.5326315327522
"fixed","combined",0.8,4,47,56.228565339204,38.3974979232957,12.9213377241986
"fixed","combined",0.8,5,47,60.0899585090192,12.6882311102748,4.42837436464747
"fixed","combined",0.8,6,47,30.4043609384243,24.9433175844466,31.6906512598485
"fixed","combined",0.8,7,47,47.6510439898494,28.7718161051475,12.911645858968
"fixed","combined",0.8,8,47,52.8612908696234,31.3924217178307,22.4941956136962
"fixed","combined",0.8,1,48,31.4962915633934,32.1390505232442,15.4808109152463
"fixed","combined",0.8,2,48,48.2221368014801,2.83674004192872,14.008137628797
"fixed","combined",0.8,3,48,33.3474806194363,0.574712643678161,21.8293882918026
"fixed","combined",0.8,4,48,55.0548984470078,4.11514931120048,22.0744865071895
"fixed","combined",0.8,5,48,15.8069180758601,2.83783783783784,22.2884497705252
"fixed","combined",0.8,6,48,33.0899252693596,0.91533180778032,33.4088788959049
"fixed","combined",0.8,7,48,26.3231007308624,11.4757556190773,37.892407179355
"fixed","combined",0.8,8,48,30.1246945466444,0,22.9832924168031
"fixed","combined",0.8,1,49,53.2889713626365,31.7565637219518,18.2301561541932
"fixed","combined",0.8,2,49,54.5134785934278,34.7923467643684,11.5277352010204
"fixed","combined",0.8,3,49,60.0459517619237,15.3716207072541,25.2155173849212
"fixed","combined",0.8,4,49,60.0708129419138,35.1739028944911,3.6359126984127
"fixed","combined",0.8,5,49,60.068687034652,37.1948603169649,14.2993181913127
"fixed","combined",0.8,6,49,45.2456164652826,36.1755389388628,19.3054759226762
"fixed","combined",0.8,7,49,40.6309762761885,42.8117424717364,13.5067615927946
"fixed","combined",0.8,8,49,48.4522671700917,22.368380940819,24.9759222633072
"fixed","combined",0.8,1,50,59.6328170807417,40.9486297962214,14.5746505995328
"fixed","combined",0.8,2,50,49.0647376770194,29.1242056568223,10.4052133960109
"fixed","combined",0.8,3,50,36.2536824145826,11.1576949620428,22.3919212528287
"fixed","combined",0.8,4,50,53.6563008740513,9.62261603546126,9.27185922180313
"fixed","combined",0.8,5,50,38.0546842339417,31.3195698449094,25.2793105797398
"fixed","combined",0.8,6,50,45.8167222593143,20.7649450023912,16.7472159595546
"fixed","combined",0.8,7,50,23.2371856707394,21.5251378329109,27.2625211700842
"fixed","combined",0.8,8,50,20.6230940277939,8.65598079367321,31.4903511468138
"variable","combined",0.8,1,1,46.0382865407271,24.9231401455571,17.6212431454994
"variable","combined",0.8,2,1,49.1787316991205,18.0875495120197,12.0981876813495
"variable","combined",0.8,3,1,41.1219466580429,24.9035920572065,13.829883720697
"variable","combined",0.8,4,1,40.3701689677546,28.2233945326051,14.7500772303404
"variable","combined",0.8,5,1,30.5902432757854,13.2658197307776,17.5930004843859
"variable","combined",0.8,6,1,29.8715427729053,13.5329187252825,17.0024533336189
"variable","combined",0.8,7,1,25.915754841325,20.5010054526385,19.3097678171235
"variable","combined",0.8,8,1,48.1434476649571,11.3778627429312,13.1324790310768
"variable","combined",0.8,1,2,48.4314957466837,32.4333700048467,25.562614435014
"variable","combined",0.8,2,2,51.9178133953938,29.9327684341706,9.79989778830022
"variable","combined",0.8,3,2,45.8410779548436,22.6646837639485,21.7828315475374
"variable","combined",0.8,4,2,37.2096425250043,24.0907035941099,12.5519217074553
"variable","combined",0.8,5,2,39.4793446938551,38.544237780324,20.6241469220376
"variable","combined",0.8,6,2,18.6121826099284,13.0852059925094,23.3305283120675
"variable","combined",0.8,7,2,34.9110073074674,29.9790218139086,37.2689023597156
"variable","combined",0.8,8,2,29.3024294243957,20.393756061926,14.9921046284282
"variable","combined",0.8,1,3,33.6411777739636,22.3940135507367,7.6684098065677
"variable","combined",0.8,2,3,24.2179222650722,0,22.2151919136926
"variable","combined",0.8,3,3,31.9459915800802,0,23.3090170010135
"variable","combined",0.8,4,3,20.9144908745502,0,30.4760287267081
"variable","combined",0.8,5,3,36.8360135075818,0,28.9008506113769
"variable","combined",0.8,6,3,37.5645725672948,0,20.166272957422
"variable","combined",0.8,7,3,27.6792135040694,0,22.2768449512636
"variable","combined",0.8,8,3,28.1106546574382,0,24.2085224185362
"variable","combined",0.8,1,4,57.4014339923802,32.542584605381,13.9965294311486
"variable","combined",0.8,2,4,55.7364346228891,44.5481708223427,7.82472044566887
"variable","combined",0.8,3,4,42.5922796086204,8.63623794395629,15.6335113236772
"variable","combined",0.8,4,4,38.8869592199287,15.9850203368461,26.1873355752885
"variable","combined",0.8,5,4,19.6156601968621,10.2739726027397,16.151494867998
"variable","combined",0.8,6,4,13.3885214007303,0,18.6181664247702
"variable","combined",0.8,7,4,10.2174653973242,0,24.8153953326367
"variable","combined",0.8,8,4,19.1108848405055,0,20.0851189527402
"variable","combined",0.8,1,5,45.1455508487111,17.1269670940729,30.0927887825381
"variable","combined",0.8,2,5,44.9605298485391,18.0642361111111,36.6106574272406
"variable","combined",0.8,3,5,47.6871425199618,15.1808524214228,18.2926005721323
"variable","combined",0.8,4,5,38.3565614642334,4.11429405273286,21.0575008203857
"variable","combined",0.8,5,5,33.9998240588582,11.1876423481008,22.6441632602091
"variable","combined",0.8,6,5,35.0010837857403,2.42565764391918,16.3459241878971
"variable","combined",0.8,7,5,32.159629047486,0,22.3335559667042
"variable","combined",0.8,8,5,20.9379830948405,0,30.2509652509653
"variable","combined",0.8,1,6,19.9772807460291,0,22.7057859660718
"variable","combined",0.8,2,6,30.0908565191036,12.565445026178,19.168774999187
"variable","combined",0.8,3,6,60.2523850289622,76.6995194071465,5.19034167339252
"variable","combined",0.8,4,6,60.1839294868451,79.334726487713,3.43393902063443
"variable","combined",0.8,5,6,46.1822459324584,56.2593829833118,12.8731524335623
"variable","combined",0.8,6,6,60.206444569567,81.9077043074134,2.31912852836393
"variable","combined",0.8,7,6,60.1517238569138,82.2955240356803,4.07989501301322
"variable","combined",0.8,8,6,60.2102375789022,74.0934036692529,4.79321181972741
"variable","combined",0.8,1,7,60.0968973845251,40.3592360141549,10.5532281486262
"variable","combined",0.8,2,7,48.6547133445938,38.283888768191,7.43606385643688
"variable","combined",0.8,3,7,45.0872812198158,28.1446871604511,9.03601053873191
"variable","combined",0.8,4,7,30.8659813738433,12.8453708377308,22.0158378307784
"variable","combined",0.8,5,7,32.9308285233368,9.85139565623056,18.4051724137931
"variable","combined",0.8,6,7,17.6770590944256,1.16279069767442,30.23134075182
"variable","combined",0.8,7,7,13.239611610174,0,22.280157653292
"variable","combined",0.8,8,7,18.5207340606667,0,25.0619007161063
"variable","combined",0.8,1,8,30.8157640650479,9.03954802259887,13.8108497636343
"variable","combined",0.8,2,8,44.5460719539981,16.9233255584384,18.2758515257139
"variable","combined",0.8,3,8,42.6417109056091,5.68974630021142,20.5671540991308
"variable","combined",0.8,4,8,27.9114726125098,14.4100169779287,18.3445431195856
"variable","combined",0.8,5,8,57.9619068817136,38.0234081199505,14.8488558423011
"variable","combined",0.8,6,8,56.5507317071288,41.5766384755561,10.9271278907924
"variable","combined",0.8,7,8,49.435051285922,22.1772854427146,14.5308891873501
"variable","combined",0.8,8,8,31.8954677295346,2.1889400921659,20.9445043994469
"variable","combined",0.8,1,9,37.9557003809555,32.7060106845088,19.0348899780864
"variable","combined",0.8,2,9,22.5101694603141,19.4454284750337,20.0432571814151
"variable","combined",0.8,3,9,43.0453658680222,40.7528043691034,15.5941193883174
"variable","combined",0.8,4,9,43.9704922348568,21.8023295167954,14.8751153791719
"variable","combined",0.8,5,9,38.6780619148875,28.9902227402227,17.1014087815671
"variable","combined",0.8,6,9,35.8451208155134,17.0586217451421,18.8365411340855
"variable","combined",0.8,7,9,37.0183002136719,21.4241949400766,21.4643607457208
"variable","combined",0.8,8,9,30.7054361612775,23.1398851453797,28.1492718717993
"variable","combined",0.8,1,10,47.2451453903028,48.0619681943402,14.2372087714855
"variable","combined",0.8,2,10,45.7887046165032,27.5573405479274,15.8212192597833
"variable","combined",0.8,3,10,31.3307494938988,32.8850846987639,15.1374027454281
"variable","combined",0.8,4,10,36.4114068247127,12.6349424592101,18.3930548672834
"variable","combined",0.8,5,10,39.0781635070289,29.3951953627723,16.7398822114727
"variable","combined",0.8,6,10,34.2489604042168,25.9903682296079,15.9930315411829
"variable","combined",0.8,7,10,58.4161048949133,29.9891890079515,15.1874748182478
"variable","combined",0.8,8,10,46.9710055122016,20.8609216132814,16.5902221982523
"variable","combined",0.8,1,11,60.1317023965276,61.6892897358824,3.75019387294326
"variable","combined",0.8,2,11,60.0709269386208,36.0019777445423,6.06089022255564
"variable","combined",0.8,3,11,55.8726714189267,34.6716308045037,7.48546462456367
"variable","combined",0.8,4,11,55.1521032962638,27.9180647266484,11.3703613013855
"variable","combined",0.8,5,11,35.7107381295496,34.6671810844455,9.46171751018616
"variable","combined",0.8,6,11,57.0370100499771,29.9269182714206,25.7351373801632
"variable","combined",0.8,7,11,51.1392600416494,28.3642692780721,19.2666518846068
"variable","combined",0.8,8,11,29.3680853249877,15.8097111222111,36.3291222666223
"variable","combined",0.8,1,12,51.6038859719787,3.42498872178062,18.6520011691225
"variable","combined",0.8,2,12,36.8679199979641,12.0186567164179,19.7005294599323
"variable","combined",0.8,3,12,26.3896275778507,20.4819779348081,22.8714489757775
"variable","combined",0.8,4,12,35.1728473168137,7.33894687196494,21.9900363248603
"variable","combined",0.8,5,12,30.0095802613781,3.01203874972568,22.2896097414239
"variable","combined",0.8,6,12,35.0505142465733,17.9171454016067,21.4028664110337
"variable","combined",0.8,7,12,27.4596569350042,11.9177834712915,22.0858741604643
"variable","combined",0.8,8,12,20.7419143721594,2.76041666666667,20.4187091503268
"variable","combined",0.8,1,13,59.9890964628681,9.77727893866768,18.6349936127261
"variable","combined",0.8,2,13,47.9430307532053,14.7403122579361,26.4389449487317
"variable","combined",0.8,3,13,46.41078030031,17.3921809818762,17.7314325772085
"variable","combined",0.8,4,13,42.8718129716337,25.9330481781346,16.0685332428781
"variable","combined",0.8,5,13,41.9311940428236,21.787370992534,30.9470858248032
"variable","combined",0.8,6,13,46.3949195013913,24.8011314112038,18.1529228912284
"variable","combined",0.8,7,13,56.508693879485,43.5143022021144,11.6564129595603
"variable","combined",0.8,8,13,32.106325014502,18.6857260386672,24.0129662004662
"variable","combined",0.8,1,14,55.2970912798866,52.0691843875893,7.5483983673988
"variable","combined",0.8,2,14,56.6035596946653,52.3545011840049,10.5758533326617
"variable","combined",0.8,3,14,30.7226690486249,30.9233578469369,27.9126981435548
"variable","combined",0.8,4,14,25.0637608249623,29.2014330554463,23.0821708558561
"variable","combined",0.8,5,14,19.0350417119842,0.280898876404494,26.9240965027482
"variable","combined",0.8,6,14,10.2561403686902,0,20.9663044103272
"variable","combined",0.8,7,14,27.5032254660598,0,26.2298258950045
"variable","combined",0.8,8,14,18.677199657946,0,23.1999800965318
"variable","combined",0.8,1,15,31.9642342763455,21.0060125060125,20.3340548340548
"variable","combined",0.8,2,15,22.5897426963333,8.43950872359963,25.422099461487
"variable","combined",0.8,3,15,29.337396925342,5.21325191417853,15.4909500975556
"variable","combined",0.8,4,15,13.251427997152,4.43037974683544,19.9495210005343
"variable","combined",0.8,5,15,30.2046345200459,14.5290661223045,15.1152685848903
"variable","combined",0.8,6,15,45.0808974017779,11.3042856518367,18.6383701409061
"variable","combined",0.8,7,15,45.359583772719,5.96954619532757,17.9211322425074
"variable","combined",0.8,8,15,24.40519826723,7.61924455472843,15.4912974438591
"variable","combined",0.8,1,16,60.1228461915981,62.9621396583321,5.85302484694341
"variable","combined",0.8,2,16,32.6326948317123,38.8110520342593,17.8885272667848
"variable","combined",0.8,3,16,60.1072749401755,54.7607316947203,12.9570852637187
"variable","combined",0.8,4,16,52.3016185724582,35.9247055559506,19.4545889059073
"variable","combined",0.8,5,16,49.2123858518593,49.9946591572419,22.1762771129638
"variable","combined",0.8,6,16,46.068222116961,35.4729151036594,15.1258733575807
"variable","combined",0.8,7,16,58.4457659278636,32.0421985521662,13.7184246687046
"variable","combined",0.8,8,16,60.1457035647386,36.8026268137447,23.0268992543297
"variable","combined",0.8,1,17,60.1162037474461,74.7983595965523,7.77662354287694
"variable","combined",0.8,2,17,40.3986199785727,38.9383695693106,28.4134598318476
"variable","combined",0.8,3,17,30.0674155600965,26.7753218000441,17.4260124499798
"variable","combined",0.8,4,17,49.1885482736878,13.3548012126015,6.08486433612987
"variable","combined",0.8,5,17,31.8675772881226,13.1632805204092,23.2538630753641
"variable","combined",0.8,6,17,34.8989913333275,1.57851873143624,28.070553212782
"variable","combined",0.8,7,17,34.6034641185919,2.65110036857005,34.9797355357117
"variable","combined",0.8,8,17,30.9738745242163,2.6898483675767,31.5592045379691
"variable","combined",0.8,1,18,52.9458475651996,53.1391851265175,8.83020075258342
"variable","combined",0.8,2,18,60.0454447644396,62.7334274200918,7.40826502415906
"variable","combined",0.8,3,18,31.498709063717,47.447399780203,15.0061804825175
"variable","combined",0.8,4,18,55.1345227932659,56.8440488304455,12.3458210344509
"variable","combined",0.8,5,18,54.611261259187,49.3600270068885,18.2604157801823
"variable","combined",0.8,6,18,38.2910927279331,44.6573753417944,13.3539619125006
"variable","combined",0.8,7,18,51.4731126665259,40.5894567310799,8.76659960149934
"variable","combined",0.8,8,18,52.1027064390635,35.3959367355083,14.870451127715
"variable","combined",0.8,1,19,45.7520695022203,52.9720054441265,13.5337719512078
"variable","combined",0.8,2,19,59.0571485346677,37.384325631043,11.4593498466115
"variable","combined",0.8,3,19,33.6345407288715,26.5629495348219,21.0714107463985
"variable","combined",0.8,4,19,39.5625462825691,15.3290605549224,18.7863446421788
"variable","combined",0.8,5,19,39.0935202445266,7.141608946191,14.2083597959574
"variable","combined",0.8,6,19,41.3185998433835,5.49770986338151,23.7890705204138
"variable","combined",0.8,7,19,45.492289487219,32.4655067986925,15.3667949698901
"variable","combined",0.8,8,19,60.0468872559467,37.3904038656659,10.2676789680513
"variable","combined",0.8,1,20,48.8471827256837,36.9181239991954,16.5138120584214
"variable","combined",0.8,2,20,49.8716036434541,17.4807328801146,23.2456409211495
"variable","combined",0.8,3,20,31.9447276627914,7.13758651608792,16.0716786714686
"variable","combined",0.8,4,20,37.7578084165438,11.2251609929778,13.3639618833456
"variable","combined",0.8,5,20,11.8409348151538,0,15.1115639679469
"variable","combined",0.8,6,20,34.5642340954617,4.80433263452131,19.4005607134538
"variable","combined",0.8,7,20,39.7102801419123,15.0543712316968,14.124990373571
"variable","combined",0.8,8,20,13.7601307102718,3.2258064516129,20.2822669402768
"variable","combined",0.8,1,21,28.4960161198749,15.5564692982456,14.0837082171721
"variable","combined",0.8,2,21,41.266925440232,8.3482655170938,18.7693931653152
"variable","combined",0.8,3,21,30.3849672668622,27.9155312348985,11.9289173740748
"variable","combined",0.8,4,21,47.1926835345978,27.240460802384,11.9745762129442
"variable","combined",0.8,5,21,39.1273292082409,10.5128597896334,23.508587352545
"variable","combined",0.8,6,21,60.1040356466347,23.1939079692654,15.5226069914439
"variable","combined",0.8,7,21,34.0483027154597,38.905921400416,10.3125
"variable","combined",0.8,8,21,51.2772769317097,20.3908937437005,12.037313882763
"variable","combined",0.8,1,22,15.5162170214902,17.4828440649928,20.3039570803718
"variable","combined",0.8,2,22,6.44182000054406,9.02777777777778,29.8016934046346
"variable","combined",0.8,3,22,14.919491875377,0,31.6856060606061
"variable","combined",0.8,4,22,13.5348653561592,0,28.2897752402396
"variable","combined",0.8,5,22,7.80675218620863,0,29.5966420966421
"variable","combined",0.8,6,22,5.53447631864115,0,31.6882191882192
"variable","combined",0.8,7,22,7.74029536520191,0,27.7276550194969
"variable","combined",0.8,8,22,10.3026772908123,0,26.6125051419169
"variable","combined",0.8,1,23,30.5164392253712,43.6120371623908,26.3585783373572
